"","","","","","","","","","","","","","","","","",""
"","23213","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ZYXEL","","LMR200-N-3m","сВЧ кабель N-type(male) - RP-SMA(female) 3 метра",21.75,8,"*","","","",22.66,0,"",""
"","23217","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ZYXEL","","LMR200-N-9m","сВЧ кабель N-type(male) - RP-SMA(female) 9 метров",42.52,8,"Позвоните","","","",44.29,0,"",""
"","23878","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ZYXEL","","LMR400-N-9m","сВЧ кабель N-type(male) - N-type(male) 9 метров",63.30,4,"*","","","",65.90,0,"",""
"","035115","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ZYXEL","","ANT1313","2,4 ГГц 13 dBi направленная Wi-Fi MIMO с двумя разъемами N-type для городской сети",189.00,10,"*","","","",197.00,36,"",""
"","232126","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ZYXEL","","LTE6100","уличный LTE",387.00,3,"*","","","",403.00,12,"4718937569953",""
"","137055","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","PCE-N10","беспроводной, PCI, до 150Mb/s, 802.11b/g/n",14.00,30,"*******","","","",19.60,36,"4719543364970",""
"","137059","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","PCE-N15","беспроводной, PCI-E, 802.11n draft 2.0, 300Mb/c, поддержка Software AP",22.00,30,"*******","","","",25.01,36,"4719543379790",""
"","137239","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","PCE-AC68","беспроводной, PCI-E, 802.11ac dualband, до 1900 Мбит/с",82.00,10,"***","","","",86.00,36,"4716659557821",""
"","137074","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","PCE-N53","беспроводной двухдиапазонный, PCI-E, 802.11n draft 2.0, 300Mb/c",30.00,30,"*******","","","",35.29,36,"4716659133681",""
"","137056","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","DSL-N10","беспроводной ADSL/ADSL+/ADSL2+, 4xLAN, 802.11n, up to 150Mb/c",34.50,10,"*******","","","",45.10,36,"4716659026518",""
"","035827","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","DSL-N14U","беспроводной ADSL2/2+ модем, 802.11n 300мбит/с, 4xLAN, 2x съемные антенны 5dBi, 1xUSB 2.0",55.00,10,"*******","","","",60.00,36,"",""
"","035590","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","DSL-N16U","беспроводной ADSL2/2+ модем, N300 гигабитный роутер, 802.11n, 300 Mbps, Hardware Dual WAN, Giga LAN*4, 5dBi Detachable Antenna*3, 2xUSB 2.0",90.00,0,"*","","","",96.25,36,"",""
"","137075","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","DSL-N55U","беспроводной ADSL, Dual Band 2.4Ghz/5Ghz ADSL/ADSL+/ADSL2+, 4xLAN, 1xUSB2.0, 802.11n,  up to 300Mb/c",132.00,10,"*******","","","",142.68,36,"4716659010456",""
"","137103","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","DSL-N66U","беспроводной ADSL/VDSL, N900 450Mbps, Dual Band 2.4Ghz/5Ghz ADSL/ADSL+/ADSL2+/VDSL/2, 4xLAN, 1xUSB2.0, 802.11n,  up to 300Mb/c",158.00,5,"***","","","",172.25,36,"4716659273387",""
"","035597","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N11P","беспроводной Wi-Fi 802.11n 300Мбит/с 2.4GHz, 2 антенны 5dBi, 1xWAN, 4xLAN, режимы AP/Extender/Router",22.50,10,"*******","","","",29.35,36,"4716659747574",""
"","137031","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N14U","беспроводной Black Diamond, 1xWAN, 4xLAN, 802.11n, 1XUSB 2.0, up to 300Mb/c",46.00,10,"*******","","","",42.50,36,"4716659372318",""
"","035501","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N18U","беспроводной, High Power, 1xGigaWAN, 4xGigaLAN, 3 антенны, 802.11n до 600мбит/с, 1xUSB 3.0, 1xUSB 2.0",80.30,5,"*******","","","",84.09,36,"4716659562245",""
"","137110","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","USB-N10 NANO","беспроводной нано-USB, 802.11n, USB 2.0, 150 Mb/б",10.50,20,"*******","","","",17.80,36,"4716659505068",""
"","137050","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","USB-N13","беспроводной USB 802.11n 300Mbps, WPA2, Windows, Linux, MAC OS",15.00,40,"*******","","","",20.69,36,"4719543086858",""
"","035500","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","USB-N14","беспроводной USB 802.11n 300Mbps, 2 съемных антенны 5dBi, WPS",26.00,20,"*******","","","",32.22,36,"4716659631514",""
"","137064","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","USB-N53","беспроводной USB Black Diamond, 802.11a/b/g/n 300Mbps, 2.4/5 GHz,WPA2, Windows, Linux, MAC OS",26.00,20,"***","","","",31.32,36,"4719543393604",""
"","137077","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","USB-AC53","беспроводной USB 2.0 стандарта 802.11ac dualband AC900+N300",50.50,20,"*******","","","",58.68,36,"4716659315421",""
"","700530","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","USB-AC55","беспроводной двухдиапазонный, Wi-Fi 802.11ac 867Mbps 2.4/5ГГц, AC1300, USB 3.0, крэдл",68.20,20,"*******","","","",74.00,36,"4716659689966",""
"","137063","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N53","беспроводной Black Dimond, 1xWAN, 4xLAN, 802.11n, 2.4/5GHz, up to 300Mb/c",51.00,5,"*******","","","",57.39,36,"4716659002116",""
"","140423","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N56U","беспроводной Black Dimond, 1xWAN, 4x Gb LAN, USB2.0 x 2, 802.11n, 2.4/5GHz, up to 300Mb/c",75.60,5,"*******","","","",84.00,36,"4719543332467",""
"","137068","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N65U","беспроводной Dual Band/Black Diamond, 1xWAN, 4xGb LAN, USB2.0x2, 802.11a/b/g/n, 2.4/5Ghz",89.70,5,"*******","","","",106.98,36,"4716659149491",""
"","137072","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N66U","беспроводной Dual Band/Black Diamond, 1xWAN, 4x Gb LAN, USB2.0x 2 , 802.11 a/b/g/n, 2.4/5Ghz",108.00,5,"*******","","","",118.18,36,"4716659029090",""
"","137101","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-N66W","беспроводной Dual Band/White, 1xWAN, 4x Gb LAN, USB2.0x 2 , 802.11 a/b/g/n, 2.4/5Ghz, белый",105.40,10,"*******","","","",118.24,36,"4716659665861",""
"","700529","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-AC51U","беспроводной двухдиапазонный, Wi-Fi 802.11ac 733Mbps, AC750, 1xUSB 2.0, 4xLAN 10/100",76.50,5,"*******","","","",80.00,36,"4716659931119",""
"","137078","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-AC56U","беспроводной Dual Band/Black Diamond, AC 1200, 1xWAN, 4x Gb LAN, 802.11n/ac, USB 3.0, SAMBA, DLNA",117.00,5,"***","","","",167.36,36,"4716659489887",""
"","137109","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-AC66U","беспроводной Dual Band/Black Diamond, АС 1750, 1xWAN, 4x Gb LAN, 802.11n/ac, USB, SAMBA, DLNA, up to 1300+450Mb/c",140.00,5,"*******","","","",162.25,36,"4716659214359",""
"","137237","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-AC68U","беспроводной Dual Band/Black Diamond, AC 1900, 1xWAN, 4x Gb LAN, 802.11n/ac, USB, SAMBA, DLNA, up to 1300+600Mb/c",177.00,5,"*******","","","",187.25,36,"4716659440888",""
"","700671","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RT-AC87U","беспроводной Dual Band/Black Diamond, AC 2400, 1xWAN, 4x Gb LAN, 802.11n/ac, USB 3.0, SAMBA, DLNA, до 1734+600Мб/с",239.00,5,"Позвоните","","","",245.00,36,"4716659648406",""
"","137073","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","EA-N66","беспроводная Black Diamond,  802.11a/b/g/n/ac, 450Mb/c, 2.4/5.0GHz",93.00,20,"***","","","",91.93,36,"4716659024330",""
"","137247","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RP-N14","беспроводной (репитер), Wireless-N300,  802.11 a/b/g/n",50.50,10,"*","","","",52.50,36,"4716659557494",""
"","137088","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","ASUS","","RP-N53","беспроводной (репитер) 802.11n dualband 300+300",75.00,10,"Позвоните","","","",70.45,36,"4716659448556",""
"","128567","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","D-LINK","","DWA-525/40/A2A","Беспроводной PCI-адаптер (802.11n), до 150Мбит/с, 40 штук",498.75,40,"*","","","",665.00,12,"",""
"","128566","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","D-LINK","","DWA-525 OEM","Беспроводной PCI-адаптер (802.11n), до 150Мбит/с, OEM",12.47,40,"*","","","",20.00,12,"",""
"","13520","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","D-LINK","","DAP-1350","Беспроводной 2,4 ГГц (802.11n) компактный маршрутизатор/точка доступа, до 300 Мбит/с",45.60,10,"*","","","",63.57,12,"0790069331343",""
"","654904","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","D-LINK","","DAP-2360","Однодиапазонная беспроводная 802.11n точка доступа класса &lt;Plenum&gt; с поддержкой PoE, до 300 Мбит/с",125.25,5,"Позвоните","","","",167.00,12,"",""
"","70166","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","E900-RU","802.11n,частота 2.4 ГГц,300 Мбит/с,2 антенны x 4dBi,поддержка MIMO,4xLAN/100Мбит/с,IPv6,черный",50.00,20,"*******","","","",54.73,24,"4260184662708",""
"","70064","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","E1200-RU","802.11n,частота 2.4 ГГц,300 Мбит/с,2 антенны x4 dBi,поддержка MIMO,4xLAN/100 Мбит/с,черный",30.00,10,"*******","","","",55.00,12,"4260184660438",""
"","70071","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","E1700-EK","802.11n,частота 2.4 ГГц,300 Мбит/с,2 съемные антенны,поддержка MIMO,4xLAN/1000 Мбит/с,IPv6,черный",75.00,24,"***","","","",82.23,12,"",""
"","70070","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","E2500-RU","802.11n,частота 2.4 / 5 ГГц одновременная работа,300 Мбит/с,4 антенны,поддержка MIMO,4xLAN/100 Мбит/с,черный",100.00,10,"*","","","",109.73,12,"4260184660537",""
"","70126","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","EA6200-EK","802.11a/b/g/n/ac, частота 2.4 / 5 ГГц, 1200 Мбит/с, 4 антенны, поддержка MIMO,4xLAN/1000 Мбит/с, IPv6, VPN pass through, 1xUSB 3.0, UPnP AV-сервер, гостевая сеть, черный",150.00,16,"***","","","",164.73,24,"4260184662890",""
"","70123","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","EA6400-EE","802.11a/b/g/n/ac, частота 2.4 / 5 ГГц, 1600 Мбит/с, 4 антенны, поддержка MIMO,4xLAN/1000 Мбит/с, IPv6, VPN pass through, 1xUSB 3.0, UPnP AV-сервер,FTP-сервер, гостевая сеть, файловый сервер, черный",200.00,16,"***","","","",219.73,24,"",""
"","70254","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","PLEK500-EE","комплект Powerline адаптеров, HomePlug AV2 500 Мбит/с, 1xEthernet 10/100/1000,белый",125.00,20,"***","","","",137.23,24,"4260184662296",""
"","70251","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","PLWK400-EU","комплект Powerline адаптеров, Homeplug AV 200 Мбит/с, 802.11n/b/g, 2,4 ГГц, 1x10/100 (PLE400), 1x10/100 (PLW400),черный",125.00,20,"***","","","",137.23,24,"4260184660780",""
"","70099","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","RE1000-EE","ретранслятор, 802.11n, частота 2.4 ГГц,270 Мбит/с, 2 антенны x 3.5 dBi, поддержка MIMO, Ethernet 100 Мбит/с, режим моста, черный",75.00,24,"*","","","",82.23,12,"4260184660711",""
"","70105","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","RE2000-EE","ретранслятор, 802.11n, частота 2.4 / 5 ГГц, 300 Мбит/с, 2 антенны x 3.5 dBi,поддержка MIMO,Ethernet 100 Мбит/с, режим моста, черный",95.00,24,"***","","","",104.23,24,"4260184662074",""
"","70125","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","WAP300N-EE","точка доступа, 802.11n, частота 2.4 / 5 ГГц, 300 Мбит/с, 2 съемные антенны R-SMA, поддержка MIMO, 1xEthernet 10/100, IPv6 режим репитера, режим моста,DHCP-сервер, черный",83.00,20,"*","","","",90.48,24,"4260184662036",""
"","70101","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","WES610N-EE","802.11n, частота 2.4 / 5 ГГц, 300Мбит/с, 3 антенны, 4xLAN/100 Мбит/с, поддержка MIMO, черный",65.00,24,"***","","","",123.48,24,"4260184660957",""
"","70252","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","WMP600N-EU","адаптер 802.11n, частота 2.4 / 5 ГГц, 2 антенны x 2 dBi,PCI, поддержка MIMO, черный",62.25,20,"*","","","",68.48,24,"4260039348245",""
"","70052","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","WRT1900AC-EK","802.11a/b/g/n/ac, частота 2.4 / 5 ГГц (одновременная работа), 1900 Мбит/с, 4 съемные антенны,поддержка MIMO,4xLAN/1000Мбит/с, RAM 256Мб, Флэш 128Мб, IPv6, VPN pass through, eSATA,FAT,NTFS, HFS+, файловый сервер, черно-синий",450.00,10,"***","","","",494.73,24,"",""
"","70050","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","WRT54GL-EU","802.11g,частота 2.4 ГГц, 54 Мбит/с, 2 антенны, 4xLAN/100 Мбит/с, черно-синий",91.00,10,"***","","","",95.98,24,"",""
"","70253","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","WUMC710-EU","802.11a/b/g/n/ac, 1300 Мбит/с, 3 анетнны, поддержка MIMO, 4xLAN/1000 Мбит/с, режим моста, черный",185.00,24,"*","","","",200.48,24,"",""
"","70079","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","X1000-EE","802.11n, частота 2.4 ГГц,300 Мбит/с, 2 антенны, 3xLAN/100 Мбит/с, поддержка MIMO, IPv6, DSL, поддержка TR-069, черный",88.00,20,"*","","","",95.98,12,"4260184661381",""
"","70082","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","LINKSYS","","X3500-EE","802.11n,частота 2.4 / 5 ГГц возможность одновременной работы,750 Мбит/с,5 антенн, 4xLAN/1000 Мбит/с,поддержка MIMO,IPv6, 1xUSB 2.0,поддержка VPN pass through,DSL, UPnP AV-сервер,гостевая сеть,черный",190.00,16,"***","","","",205.98,12,"4260184661442",""
"","035755","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","MIKROTIK","","RBSXTG-5HPacD","двухдиапазонная антенна 802.11ac, 16дБи, 25 град, 5ГГц, 720МГц проц., 128МБ RAM, гигабитный LAN, USB, POE, БП, крепление на трубку, RouterOS L4",118.49,20,"*","","","",138.81,12,"",""
"","035695","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","MIKROTIK","","RBSXT-2nDr2","SXT Lite2, 2.4ГГц, два радиомодуля, 802.11b/g/n, RouterOS L3, POE, БП, крепление на стену и на трубку",52.50,20,"*","","","",59.28,12,"",""
"","035701","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","MIKROTIK","","RBSXTG-5HPnD-HGr2","5ГГц 17дБи, два радиомодуля, 802.11a/n встроенная антенна, 1xГбит LAN, RouterOS L4, POE, БП, крепление на стену и на трубку",95.80,20,"***","","","",112.23,12,"",""
"","035715","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","MIKROTIK","","RBOmniTikU-5HnD","400МГц проц., 32МБ RAM, 5ГГц, два радиомодуля, 802.11a/n, 2x 7.5дБи интегрированные антенны, USB, RouterOS L4, POE, БП, крепление на стену и на трубку",90.38,20,"***","","","",105.88,12,"",""
"","035737","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","MIKROTIK","","RBGroove-52HPn","600МГц Atheros проц., 64МБ RAM, 1xLAN, 2.4/5ГГц 802.11a/b/g/n, RouterOS L3, монтажные петли, PoE инжектор, адаптер питания 24В",61.22,40,"***","","","",71.72,12,"",""
"","035722","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","MIKROTIK","","RBMetal2SHPn","Atheros проц., 64МБ RAM, 1xLAN, 2.4ГГц 802.11b/g/n, RouterOS L4, металлический корпус, монтажные петли, PoE инжектор, БП, 2.4ГГц 6дБи всенаправленная антенна",112.81,20,"***","","","",132.16,12,"",""
"","035210","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-112P","Сетевой накопитель, 1 отсек для HDD. Marvell 1,6 ГГц",160.00,4,"*","","","",189.00,36,"",""
"","03551","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-121","Сетевой накопитель, 1 отсек для HDD. Marvell 2,0 ГГц",259.00,4,"*","","","",306.00,36,"4712511123753",""
"","3565","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","HS-210","Cетевой RAID-накопитель, 2 отсека для HDD, пассивное охлаждение. Marvell 1,6 ГГц",327.00,4,"*","","","",386.00,36,"",""
"","03552","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-220","Сетевой RAID-накопитель, 2 отсека для HDD. Marvell 1,6 ГГц",319.00,4,"***","","","",376.00,36,"4712511123760",""
"","700618","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-253 Pro","Сетевой RAID-накопитель, 2 отсека для HDD, HDMI-порт. Четырехъядерный Intel Celeron J1900 2,0 ГГц",791.00,4,"*","","","",933.00,36,"",""
"","035211","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","HS-251","Cетевой RAID-накопитель, 2 отcека для HDD, пассивное охлаждение, HDMI-порт. Intel Celeron J1800 2,41 ГГц",620.00,4,"*","","","",732.00,36,"",""
"","035221","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","IS-400 Pro","Сетевой RAID-накопитель, 4 отсека для 2,5&quot; SSD/HDD, промышленное исполнение. Intel Celeron 1,1 ГГц",1478.00,4,"*","","","",1744.00,36,"",""
"","035214","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-470 Pro","Сетевой RAID-накопитель, 4 отсека для HDD, HDMI-порт. Intel Core i3-3220 3,3 ГГц",1552.00,2,"*","","","",1831.00,36,"",""
"","035215","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-651","Сетевой RAID-накопитель, 6 отсеков для HDD, HDMI-порт. Intel Celeron J1800 2,41 ГГц",1145.00,2,"*","","","",1351.00,36,"",""
"","035563","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-670 Pro","Сетевой RAID-накопитель, 6 отсеков для HDD, HDMI-порт. Intel Core i3-3220 3,3 ГГц",1752.00,2,"*","","","",2067.00,36,"",""
"","035216","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-851","Сетевой RAID-накопитель, 8 отсеков для HDD, HDMI-порт. Intel Celeron J1800 2,41 ГГц",1406.00,2,"*","","","",1659.00,36,"",""
"","700621","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-853 Pro","Сетевой RAID-накопитель, 8 отсеков для HDD, HDMI-порт. Четырехъядерный Intel Celeron J1900 2,0 ГГц",1737.00,2,"*","","","",2050.00,36,"",""
"","03448","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-869U-RP","Сетевой RAID-накопитель, 8 отсеков для HDD, стоечное исполнение, два блока питания. Intel Atom D2700 2,13 ГГц. Направляющие в комплект поставки не входят.",2679.00,1,"Позвоните","","","",3161.00,36,"",""
"","03365","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-879 Pro","Сетевой RAID-накопитель, 8 отсеков для HDD, HDMI-порт. Intel Core i3-2120 3,3 ГГц",3301.00,1,"Позвоните","","","",3895.00,36,"4712511122176",""
"","03371","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-EC879U-RP","Сетевой RAID-накопитель, 8 отсеков для HDD, ECC-память, стоечное исполнение, два блока питания. Intel Xeon E3-1225 3,1 ГГц. Направляющие в комплект поставки не входят.",5601.00,1,"Позвоните","","","",7203.00,36,"4712511123050",""
"","035229","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-EC880U-RP","Сетевой RAID-накопитель, 8 отсеков для HDD, ECC-память, стоечное исполнение, два блока питания. Intel Xeon E3-1200 v3 3,4 ГГц. Направляющие в комплект поставки не входят.",5690.00,1,"*","","","",6714.00,36,"",""
"","700579","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","TS-1270U-RP","Сетевой RAID-накопитель, 12 отсеков для HDD, стоечное исполнение, два блока питания. Intel 2,4 ГГц. Направляющие в комплект поставки не входят.",4227.00,1,"*","","","",4988.00,36,"",""
"","700626","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","FLASH-256GB-MSATA","Кэш-модуль mSATA 128 Гбайт для TS-ECx80U-RP, TS-x80 Pro",593.00,1,"*","","","",700.00,36,"",""
"","03479","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","RAIL-B01","Комплект направляющих для TS-x70U-RP, TS-869U-RP",150.00,1,"*","","","",177.00,36,"4712511123975",""
"","03478","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","RAIL-C01","Комплект направляющих для TS-469U-RP/SP, TS-419U II, TS-412U, TS-459U, TS-439U, TS-419U, TS-410U",85.00,1,"*","","","",100.00,36,"4712511123968",""
"","035218","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","UX-500P","USB 3.0 модуль расширения, 5 остеков для HDD, настольное исполнение. Для TS-x51",740.00,2,"*","","","",873.00,36,"",""
"","035219","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","UX-800P","USB 3.0 модуль расширения, 8 отсеков для HDD, настольное исполнение. Для TS-x51",1189.00,2,"*","","","",1403.00,36,"",""
"","035220","Cетевое и беспроводное оборудование","Сетевые хранилища","QNAP","","REXP-1000 Pro","SAS-модуль расширения, 10 отсеков для HDD, настольное исполнение. Для TS-ECx80 Pro, TS-x79 Pro, TS-x70 Pro, TS-x70",1940.00,1,"*","","","",2289.00,36,"",""
"","700056","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirGrid M2 HP 2G16","беспроводная точка доступа для работы на частоте 2ГГц с интегрированной параболической антенной 16dBi.",68.39,5,"*","","","",76.67,12,"",""
"","700058","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirGrid M5 HP 5G23","беспроводная точка доступа для работы на частоте 5ГГц с интегрированной параболической антенной 23dBi.",68.39,5,"*","","","",76.67,12,"",""
"","700064","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirRouter","для выделенной линии Ethernet, с точкой доступа Wi-Fi 802.11n 150 Мбит/с и коммутатором Ethernet",33.70,10,"***","","","",37.78,12,"",""
"","700065","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirRouter HP","для выделенной линии Ethernet, с точкой доступа Wi-Fi 802.11n 150 Мбит/с и коммутатором Ethernet, внешняя антенна повышенной мощности.",57.65,10,"***","","","",64.63,12,"",""
"","700067","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Sector 2G15-120","внешняя секторная антенна AirMax, 15 дБ, 2,3-2,7 ГГц, 120°x9°, 2* RP-SMA (волны вертикальные/горизонтальные)",140.25,4,"*","","","",157.22,12,"",""
"","700068","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Sector 2G16-90","внешняя секторная антенна AirMax, 16 дБ, 2,3-2,7 ГГц, 90°x9°, 2* RP-SMA (волны вертикальные/горизонтальные)",130.33,4,"*","","","",146.11,12,"",""
"","700069","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Sector 3G-18-120","внешняя секторная антенна AirMax, 18 дБ, 3,3-3,8 ГГц, 120°x6°, 2* RP-SMA (волны вертикальные/горизонтальные)",179.06,4,"*","","","",200.74,12,"",""
"","700070","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Sector 5G-16-120","секторная антенна двойной поляризации, 5 GHz, 120 град, коэффициент усиления 16dBi",90.69,10,"*","","","",101.67,12,"",""
"","700071","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Sector 5G-17-90","секторная антенна двойной поляризации, 5 GHz, 120 град, коэффициент усиления 16dBi",97.30,10,"*","","","",109.07,12,"",""
"","700072","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Sector 5G-19-120","секторная антенна двойной поляризации, 5 GHz, 120 град, коэффициент усиления 19dBi",173.28,4,"*","","","",194.26,12,"",""
"","700073","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Sector 5G-20-90","секторная антенна двойной поляризации, 5 GHz, 90 град, коэффициент усиления 20dBi",173.28,4,"*","","","",194.26,12,"",""
"","700075","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Omni 2G13","всенаправленная антенна AirMax, диапазон частот - 2.35-2.55 GHz, коэффициент усиления - 13 dBi",302.96,4,"*","","","",339.63,12,"",""
"","700076","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Omni 5G10","всенаправленная антенна AirMax, диапазон частот - 5.15-5.85 GHz, коэффициент усиления - 10 dBi",123.73,10,"*","","","",138.70,12,"",""
"","700077","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","AirMax Omni 5G13","всенаправленная антенна AirMax, диапазон частот - 5.15-5.85 GHz, коэффициент усиления - 13dBi",193.11,10,"*","","","",216.48,12,"",""
"","700078","Cетевое и беспроводное оборудование","Беспроводное сетевое оборудование","UBIQUITI","","Bullet M2 HP","ультракомпактная всепогодная Wi-Fi 802.11n c технологией AirMAX точка доступа, диапазон частот - 2.35-2.55 GHz, мощность (28dBm) 600 мВт, разъем N-male.",75.00,50,"*******","","","",84.07,12,"",""
